date,ROKU,NET,LMT,PLTR,NVDA,AAPL,PEP,V,F,JNJ,T,HON,MCD,UNH,CAT,IBM,OKTA,VZ,PFE,JPM,CRWD,DOCU,MMM,GE
2020-07-22,152.17,38.04,394.08,,417.55,389.09,136.01,198.86,6.84,150.01,30.16,154.61,198.62,306.71,136.98,128.67,210.82,55.75,38.56,98.69,103.71,203.98,158.71,7.06
2020-07-23,150.16,36.43,387.62,,405.19,371.38,137.08,197.43,6.98,149.61,29.9,153.73,197.55,302.97,136.6,127.33,206.77,55.85,38.41,98.98,101.46,198.49,159.29,7.04
2020-07-24,151.17,35.72,386.21,,407.78,370.46,136.06,195.15,6.88,148.12,29.57,149.43,198.72,300.79,137.58,125.79,205.64,56.85,37.66,98.28,100.03,190.95,159.84,6.86
2020-07-27,155.97,37.36,382.09,,416.86,379.24,137.67,196.91,6.93,147.18,29.29,150.76,201.25,298.6,139.89,126.21,206.0,56.87,37.54,96.9,103.6,196.27,163.24,6.71
2020-07-28,148.75,37.65,386.66,,408.62,373.01,137.38,196.74,7.01,146.83,29.69,152.01,196.24,299.93,138.03,124.47,205.06,57.48,39.02,97.32,105.73,196.73,155.33,6.89
2020-07-29,151.57,38.7,387.3,,418.62,380.16,137.93,198.58,6.92,146.54,29.56,154.58,196.21,306.68,140.53,125.32,210.88,57.45,39.26,99.68,112.92,209.15,156.25,6.59
2020-07-30,150.35,41.13,381.72,,424.56,384.76,137.69,194.06,6.74,146.84,29.57,149.16,195.41,305.23,136.73,122.9,219.32,57.3,38.74,97.02,111.91,213.94,152.12,6.26
2020-07-31,154.89,41.62,378.97,,424.59,425.04,137.66,190.4,6.61,145.76,29.58,149.37,194.28,302.78,132.88,122.94,220.98,57.48,38.48,96.64,113.2,216.83,150.47,6.07
2020-08-03,161.82,42.51,377.1,,440.41,435.75,136.7,190.69,6.69,147.35,29.62,148.53,194.4,303.61,131.78,124.31,222.32,57.24,38.35,96.1,115.48,226.28,150.41,6.11
2020-08-04,166.44,42.31,377.99,,449.11,438.66,137.47,192.29,6.86,147.22,30.01,147.33,199.36,304.5,131.52,125.84,219.39,57.91,38.39,95.55,114.96,227.68,151.21,6.14
2020-08-05,165.42,42.49,383.5,,451.47,440.25,136.25,196.1,6.96,148.4,29.85,150.82,199.26,312.47,134.97,125.45,223.56,57.54,38.45,97.21,114.75,226.02,155.35,6.4
2020-08-06,153.87,41.35,379.74,,453.42,455.61,135.86,198.77,6.93,147.55,29.84,152.58,203.18,314.06,134.39,126.12,217.31,57.83,38.27,97.24,110.3,215.68,156.0,6.33
2020-08-07,156.39,40.06,385.62,,447.98,444.45,136.74,196.36,6.86,148.6,30.02,155.11,204.6,317.03,134.92,124.96,208.23,58.53,38.45,99.38,101.75,204.76,158.33,6.4
2020-08-10,150.41,36.99,389.26,,446.6,450.91,135.98,196.79,7.09,148.03,30.2,159.43,204.12,319.1,142.02,127.11,199.66,58.99,38.39,100.64,97.0,198.38,161.44,6.67
2020-08-11,146.41,37.81,391.96,,434.0,437.5,135.12,197.77,7.23,146.97,30.2,160.28,205.0,315.55,142.53,126.75,196.18,58.51,37.79,103.82,98.16,191.82,163.38,6.73
2020-08-12,146.98,38.86,392.44,,457.61,452.04,137.8,198.74,7.11,149.66,30.18,160.07,206.02,322.27,142.57,126.7,198.82,58.6,38.33,102.94,98.45,193.3,164.26,6.72
2020-08-13,149.97,38.85,389.24,,457.72,460.04,138.1,197.58,7.03,148.0,29.91,158.98,206.49,321.52,140.67,125.03,202.83,58.52,38.17,102.37,100.89,199.38,165.86,6.6
2020-08-14,146.85,38.5,391.42,,462.56,459.63,137.56,196.64,7.04,148.24,30.01,160.28,207.03,323.7,139.96,125.27,198.86,58.79,38.06,102.41,101.25,199.71,166.1,6.66
2020-08-17,145.71,39.92,388.96,,493.48,458.43,137.92,199.43,6.98,148.99,29.85,158.76,208.67,320.51,138.72,124.44,199.73,58.78,38.35,99.71,105.34,207.7,164.71,6.47
2020-08-18,149.85,40.06,390.26,,490.43,462.25,138.11,199.01,6.89,150.09,29.79,157.38,210.32,316.81,138.37,124.92,205.68,59.18,38.36,98.32,107.1,209.47,164.38,6.44
2020-08-19,147.37,39.29,390.05,,485.54,462.83,136.45,200.99,6.87,150.39,29.73,156.85,209.51,315.4,138.02,123.84,205.29,59.05,38.26,98.55,108.15,208.21,163.97,6.38
2020-08-20,148.89,40.31,387.88,,485.64,473.1,136.72,204.15,6.84,151.42,29.67,156.17,209.88,313.33,137.48,123.15,211.03,58.96,38.72,97.37,112.49,214.48,162.97,6.27
2020-08-21,147.13,38.92,389.57,,507.34,497.48,136.46,204.13,6.66,152.76,29.69,157.5,211.57,314.14,138.43,123.16,208.39,58.99,38.88,97.32,112.02,210.18,161.71,6.31
2020-08-24,148.58,38.09,395.04,,508.81,503.43,137.64,206.41,6.98,152.15,30.03,159.37,212.62,308.84,141.68,125.68,205.12,59.57,38.84,100.06,111.245,204.49,163.53,6.63
2020-08-25,147.77,39.03,394.84,,510.0,499.3,137.3,208.1,6.94,152.06,29.9,164.53,212.65,312.22,141.15,124.64,209.53,59.42,38.41,100.5,113.57,205.09,163.1,6.59
2020-08-26,164.28,39.9,395.44,,510.92,506.09,138.47,210.26,6.82,152.3,29.99,165.31,213.76,308.82,141.83,124.17,224.14,59.46,38.05,99.09,117.11,214.41,163.9,6.48
2020-08-27,160.97,39.73,395.02,,505.13,500.04,138.4,211.03,6.91,152.98,29.9,165.99,212.19,311.67,143.37,124.65,218.44,59.43,37.86,102.35,117.13,214.77,164.08,6.48
2020-08-28,172.85,39.65,395.59,,525.91,499.23,139.94,215.71,6.94,153.64,30.04,168.38,214.91,314.37,143.63,125.07,207.98,59.26,37.91,102.77,118.64,215.24,165.66,6.61
2020-08-31,173.48,38.26,390.26,,534.98,129.04,140.06,211.99,6.82,153.41,29.81,165.55,213.52,312.55,142.31,123.31,215.37,59.27,37.79,100.19,125.73,223.0,163.02,6.34
2020-09-01,179.27,39.74,386.81,,552.84,134.18,139.19,213.35,6.83,151.52,29.47,167.97,212.69,312.83,146.05,123.4,224.5,59.16,36.88,100.14,143.69,268.8,164.8,6.19
2020-09-02,178.32,39.0,398.07,,573.86,131.4,143.29,216.48,6.95,153.83,29.7,172.47,216.23,320.24,149.27,128.18,230.6,60.53,37.2,101.65,142.07,265.16,169.51,6.44
2020-09-03,166.9,36.23,386.29,,520.62,120.88,139.37,208.96,6.82,149.55,29.59,166.3,213.8,316.23,146.76,124.45,208.78,60.61,36.4,101.33,129.25,242.01,166.31,6.32
2020-09-04,159.91,34.77,385.02,,504.9,120.96,138.76,204.66,6.9,148.59,29.42,166.69,211.73,312.0,148.18,122.3,203.44,60.48,36.36,103.52,125.19,216.26,165.77,6.42
2020-09-08,162.63,32.94,380.23,,476.52,112.82,135.55,200.12,7.03,147.26,29.51,164.27,213.58,307.25,148.52,121.21,197.13,59.96,35.93,99.92,125.63,205.63,163.17,6.14
2020-09-09,161.18,34.01,385.24,,508.6,117.32,137.11,204.06,6.97,149.7,29.37,165.75,215.71,312.02,152.69,122.26,200.49,60.04,36.18,100.87,128.18,211.79,165.7,6.16
2020-09-10,159.44,33.58,379.11,,492.47,113.49,134.76,201.54,6.91,146.91,28.91,164.27,217.24,304.6,149.86,120.56,198.48,59.53,35.65,99.83,129.35,205.95,163.15,6.0
2020-09-11,155.46,34.17,389.45,,486.58,112.0,135.81,200.68,7.0,147.78,29.0,166.45,218.0,301.48,153.83,121.46,193.66,59.79,36.07,101.07,126.28,197.94,166.17,5.95
2020-09-14,157.73,34.83,393.75,,514.89,115.355,136.67,204.98,7.12,148.35,29.14,168.47,220.56,308.57,153.51,122.09,194.69,60.32,37.01,102.47,128.5,202.95,168.46,6.15
2020-09-15,168.52,36.17,392.55,,519.64,115.54,135.62,205.39,7.04,148.89,29.12,168.3,222.37,307.23,148.6,122.44,193.42,60.6,36.96,99.28,131.45,202.02,166.57,6.1
2020-09-16,169.99,35.9,395.58,,500.58,112.13,134.98,205.13,7.02,148.4,29.24,170.0,224.81,306.52,151.11,124.22,193.16,60.37,36.78,99.7,131.15,197.01,169.51,6.75
2020-09-17,164.67,36.1,395.94,,498.54,110.34,133.2,205.27,7.28,147.17,29.07,170.34,222.58,304.98,153.87,124.92,194.9,60.59,36.82,98.56,128.58,193.39,172.38,7.05
2020-09-18,160.47,37.1,395.14,,487.57,106.84,131.47,202.61,7.23,149.18,28.93,168.7,220.27,308.02,152.39,122.76,197.65,60.35,36.63,98.35,131.43,194.86,169.55,6.88
2020-09-21,188.82,38.96,379.61,,500.69,110.08,131.24,197.45,6.87,145.1,28.63,161.37,216.41,299.19,145.33,120.25,206.47,59.61,36.02,95.31,138.13,205.02,161.36,6.35
2020-09-22,193.79,39.87,388.42,,505.51,111.81,132.15,200.56,6.78,144.21,28.51,162.68,216.41,294.26,147.15,120.51,211.86,59.82,36.25,94.27,142.68,212.13,162.34,6.25
2020-09-23,187.25,39.98,383.24,,484.95,107.12,131.0,195.37,6.64,144.44,27.87,158.79,214.97,292.14,144.38,118.83,207.72,58.91,36.0,92.74,138.6,211.52,159.51,6.11
2020-09-24,178.27,38.52,378.76,,493.92,108.22,131.58,195.52,6.66,144.67,28.04,158.76,216.12,292.66,145.14,118.09,204.53,59.19,35.76,92.66,133.9,203.85,160.42,6.06
2020-09-25,182.43,40.04,386.7,,514.95,112.28,133.55,197.25,6.51,145.66,28.04,161.49,218.18,302.5,145.91,118.95,216.2,59.39,36.05,93.47,136.39,212.36,160.27,6.11
2020-09-28,186.29,40.88,390.51,,521.4,114.96,137.97,200.32,6.69,147.11,28.38,164.64,220.26,303.23,147.68,121.73,213.33,59.36,36.39,96.16,137.43,213.24,161.66,6.2
2020-09-29,187.87,40.67,388.74,,529.03,114.09,137.16,199.44,6.6,147.06,28.3,164.51,218.68,304.15,147.41,120.94,213.56,59.24,36.17,95.35,136.35,212.93,159.81,6.12
2020-09-30,188.8,41.06,383.28,9.5,541.22,115.81,138.6,199.97,6.66,148.88,28.51,164.61,219.49,311.77,149.15,121.67,213.85,59.49,36.7,96.27,137.32,215.24,160.18,6.23
2020-10-01,200.34,42.03,380.89,9.46,544.58,116.79,140.8,203.35,6.75,147.32,28.49,163.68,219.59,313.07,146.71,121.09,219.3,59.45,36.37,96.97,142.87,222.26,158.79,6.24
2020-10-02,200.0,41.75,380.58,9.2,522.49,113.02,138.06,201.46,6.89,146.24,28.68,165.61,222.67,311.98,149.94,120.57,219.06,59.24,36.38,97.89,139.87,218.27,160.36,6.39
2020-10-05,204.16,42.86,383.96,9.03,545.7,116.5,137.93,203.54,7.02,148.23,28.67,168.72,226.07,318.15,153.49,122.01,227.26,59.66,36.75,99.04,144.88,225.92,162.75,6.41
2020-10-06,204.83,42.23,376.46,9.9,549.46,113.16,135.7,200.45,6.98,146.26,28.71,166.89,224.09,314.45,151.53,121.97,232.49,59.46,36.17,98.02,145.13,221.2,162.23,6.17
2020-10-07,212.55,43.38,382.94,10.0,558.56,115.08,137.01,202.47,7.23,147.88,28.8,171.55,226.48,323.17,154.77,124.07,236.6,59.61,36.47,99.73,144.57,224.05,166.49,6.31
2020-10-08,223.84,43.41,388.59,10.0,553.55,114.97,137.85,202.98,7.35,148.89,28.61,173.78,225.8,322.41,156.66,131.49,237.57,59.19,36.89,101.78,142.97,220.39,167.71,6.65
2020-10-09,223.95,46.35,385.93,9.95,550.51,116.97,138.44,206.64,7.25,150.97,28.32,174.38,224.83,327.84,158.94,127.79,236.45,59.33,36.79,101.2,143.57,225.6,169.3,6.84
2020-10-12,221.68,57.01,388.92,9.89,569.04,124.4,142.13,206.4,7.67,151.84,28.13,175.36,226.11,329.97,162.61,127.21,245.55,59.55,36.82,102.44,145.96,231.86,168.65,6.83
2020-10-13,238.575,59.73,388.95,9.47,569.93,121.1,143.54,204.32,7.76,148.36,27.75,171.55,227.35,331.42,162.12,125.1,246.95,59.36,36.9,100.78,152.8,238.21,166.63,6.72
2020-10-14,233.05,61.5,390.72,9.34,563.81,121.19,142.52,202.2,7.57,148.1,27.49,173.47,227.62,321.85,163.61,125.94,243.11,58.43,36.86,100.22,147.79,237.1,168.4,6.82
2020-10-15,226.47,58.78,386.12,9.91,558.8,120.71,141.43,199.55,7.62,147.19,27.45,172.61,229.64,324.57,165.04,124.89,246.31,58.16,36.55,101.72,145.36,240.45,169.08,6.87
2020-10-16,222.32,58.29,386.5,9.71,552.46,119.02,141.73,200.26,7.67,148.1,27.33,174.86,229.37,329.9,168.75,125.93,243.95,58.05,37.95,101.51,145.34,234.6,170.97,7.29
2020-10-19,222.14,58.27,383.71,9.57,539.91,115.98,139.68,196.97,7.59,144.32,26.88,171.59,226.0,324.22,167.53,125.52,242.09,57.3,37.8,99.8,144.66,228.41,169.55,7.29
2020-10-20,218.4,57.06,372.21,9.27,545.82,117.51,139.71,197.7,7.74,144.55,26.76,173.26,227.45,323.41,168.99,117.37,231.68,57.25,37.49,100.37,142.64,227.8,170.95,7.34
2020-10-21,222.78,54.98,367.14,9.2,540.99,116.87,139.6,198.43,7.85,143.93,26.72,172.87,228.19,322.79,167.4,115.06,220.81,56.75,37.08,99.37,135.14,218.12,169.17,7.32
2020-10-22,222.36,55.81,368.96,9.68,534.44,115.75,139.61,197.99,8.21,145.08,28.28,176.85,229.15,325.73,169.66,115.76,216.55,57.33,37.43,102.88,134.54,214.8,170.71,7.72
2020-10-23,223.96,55.82,374.33,9.49,543.61,115.04,139.56,198.01,8.16,145.24,27.82,175.54,228.71,330.6,168.59,116.0,219.51,57.96,38.18,103.81,135.42,219.82,169.8,7.63
2020-10-26,218.42,54.75,368.55,9.95,525.65,115.05,138.06,193.07,8.03,143.97,27.38,170.17,224.27,323.06,163.2,112.22,219.2,57.81,37.92,101.24,133.08,220.17,166.16,7.38
2020-10-27,225.07,55.98,362.43,10.95,535.87,116.6,139.12,190.06,7.92,143.15,26.92,166.75,222.97,320.51,157.91,110.56,221.33,57.38,37.43,99.33,133.48,222.185,161.03,7.1
2020-10-28,217.4,54.76,350.86,10.85,505.08,111.2,134.17,180.87,7.7,138.36,26.5,161.16,214.69,308.0,151.16,106.65,221.35,56.31,35.45,96.54,131.57,218.25,158.53,7.42
2020-10-29,217.93,54.0,352.44,10.75,520.96,115.32,133.99,184.87,7.9,137.19,26.76,164.6,214.95,303.68,154.67,108.91,218.35,56.76,35.28,97.17,127.36,213.65,158.48,7.37
2020-10-30,202.4,51.97,350.13,10.13,501.36,108.86,133.29,181.71,7.73,137.11,27.02,164.95,213.0,305.14,157.05,111.66,209.83,56.99,35.48,98.04,123.84,202.25,159.96,7.42
2020-11-02,206.88,52.05,352.42,10.54,503.23,108.77,135.15,184.74,7.71,138.69,27.34,173.61,212.56,312.1,163.27,112.91,203.86,57.7,36.23,100.25,124.47,201.56,162.94,7.52
2020-11-03,203.49,53.05,363.44,10.5,520.78,110.44,137.04,188.34,7.88,138.5,27.46,179.21,216.8,321.35,167.69,114.16,208.5,57.75,36.19,103.41,126.86,208.43,165.51,7.85
2020-11-04,215.68,56.12,372.16,10.72,551.77,114.95,137.86,193.97,7.64,139.4,27.04,178.91,214.87,354.56,155.23,111.9,228.82,57.22,37.33,100.25,136.32,235.01,160.16,7.85
2020-11-05,225.06,58.0,364.7,11.88,566.4,119.03,138.05,197.64,7.99,139.76,27.51,183.28,216.31,354.4,163.09,114.77,233.19,58.15,36.39,104.35,138.92,236.77,163.2,7.99
2020-11-06,253.36,64.47,361.27,13.83,582.48,118.69,138.38,198.47,7.79,142.25,27.44,184.27,216.56,347.46,161.29,114.04,233.26,58.53,36.4,102.96,141.79,231.69,163.02,8.09
2020-11-09,221.91,64.57,363.95,14.67,545.23,116.32,138.45,212.68,8.2,146.08,28.3,196.99,213.22,350.0,170.82,115.53,217.39,59.84,39.2,116.9,126.55,197.6,163.43,8.72
2020-11-10,216.98,61.24,371.28,14.0,510.8,115.97,141.72,213.31,8.38,148.28,28.85,201.98,213.32,353.69,172.3,117.91,213.34,61.1,38.68,116.52,123.5,198.31,169.14,8.98
2020-11-11,231.43,65.46,369.28,15.96,536.72,119.49,143.9,212.7,8.33,147.8,28.73,199.29,218.02,351.7,169.46,117.2,219.41,61.0,38.5,114.78,130.96,208.55,169.21,8.89
2020-11-12,230.9,64.15,367.89,14.58,538.27,119.21,143.84,208.26,8.21,148.3,28.44,197.24,213.07,354.41,169.13,114.5,224.26,60.79,37.55,113.37,137.3,212.62,167.05,8.76
2020-11-13,228.1,63.77,375.14,15.8,531.88,119.26,144.71,210.48,8.54,149.9,28.91,201.54,213.28,355.67,171.71,116.85,221.8,61.06,38.62,114.08,132.18,205.7,169.79,9.25
2020-11-16,232.7,64.54,377.13,15.93,540.61,120.3,145.76,212.7,8.8,150.85,28.97,208.59,216.73,356.82,173.19,118.36,222.77,60.89,37.33,117.3,131.58,208.13,173.86,9.57
2020-11-17,237.13,65.96,375.9,17.85,536.89,119.39,145.24,210.71,8.75,149.35,29.03,205.33,216.01,352.1,171.91,117.7,226.33,60.75,36.04,116.11,137.78,211.91,173.64,9.68
2020-11-18,231.99,64.48,377.56,17.9,537.15,118.03,143.38,207.83,8.82,147.37,28.62,201.11,215.52,344.51,172.74,116.77,223.84,60.32,36.32,115.25,137.68,214.32,171.4,9.73
2020-11-19,255.67,65.89,376.46,18.98,537.61,118.64,143.32,207.57,8.82,147.14,28.28,202.72,215.11,337.0,172.9,117.18,232.45,60.21,36.19,115.56,143.76,219.7,171.61,9.66
2020-11-20,263.14,66.55,368.02,18.15,523.51,117.34,143.42,203.88,8.74,146.36,28.32,202.0,214.09,334.7,172.23,116.94,232.65,60.04,36.7,114.57,145.72,221.59,172.89,9.76
2020-11-23,276.58,66.09,370.85,21.04,525.6,113.85,143.02,208.16,8.86,143.87,28.62,204.58,217.0,335.06,174.78,120.09,227.83,60.23,36.52,117.87,147.54,217.17,174.14,10.07
2020-11-24,273.01,66.69,378.48,23.82,518.31,115.17,144.03,209.68,9.45,143.87,29.23,207.89,219.71,336.01,176.9,124.42,229.52,60.64,36.6,123.32,149.45,217.2,177.08,10.45
2020-11-25,278.06,69.99,378.34,29.05,529.39,116.03,144.16,210.89,9.08,143.68,28.99,207.68,219.34,333.19,174.63,124.2,237.67,60.41,36.53,122.03,149.96,224.15,177.12,10.5
2020-11-27,275.34,74.76,374.34,27.66,530.45,116.59,144.6,211.0,9.09,144.0,29.03,209.41,218.33,337.94,175.08,124.35,236.04,60.58,37.23,121.22,150.83,226.87,176.89,10.4
2020-11-30,293.57,75.08,365.0,27.11,536.06,119.05,144.23,210.35,9.08,144.68,28.75,203.92,217.44,336.34,173.59,123.52,245.04,60.41,38.31,117.88,153.28,227.88,172.73,10.18
2020-12-01,285.71,72.29,364.99,25.67,535.6,122.72,146.07,211.2,9.24,147.45,28.87,206.2,216.14,341.19,173.26,123.16,236.99,60.58,39.41,119.74,147.5,215.71,170.52,10.15
2020-12-02,281.33,71.9,361.36,22.51,541.78,123.08,144.62,210.18,9.2,148.14,29.09,208.0,210.86,347.56,173.87,124.62,230.21,61.36,40.8,122.04,141.84,217.7,171.85,10.43
2020-12-03,289.1,74.13,362.03,24.03,535.84,122.94,144.45,208.05,9.21,149.0,29.23,208.22,211.51,348.68,174.63,123.61,242.35,61.74,40.09,121.24,161.19,231.01,171.83,10.6
2020-12-04,296.38,77.35,366.61,23.85,542.33,122.25,145.85,212.68,9.34,150.27,29.54,212.68,210.74,349.89,182.21,127.2,240.98,61.55,40.34,122.34,167.26,243.22,172.46,10.88
2020-12-07,299.98,81.96,362.13,28.94,544.27,123.75,145.37,212.65,9.22,148.97,29.64,211.1,208.89,347.86,178.71,124.7,246.05,61.35,41.25,121.88,170.72,232.52,170.15,10.86
2020-12-08,306.13,83.55,359.23,28.59,534.0,124.38,145.52,212.77,9.25,151.55,30.81,212.07,208.39,347.86,178.84,125.71,251.13,61.45,42.56,122.0,177.48,234.82,172.46,10.96
2020-12-09,306.23,77.31,361.35,26.63,517.23,121.78,145.69,209.58,9.45,153.1,31.46,212.24,208.69,344.41,180.07,126.79,232.38,61.46,41.85,121.05,166.17,220.97,175.29,11.39
2020-12-10,321.99,84.05,355.39,27.04,518.89,123.24,144.67,207.61,9.12,152.25,30.69,211.97,208.04,339.65,178.85,124.96,247.79,60.51,41.73,120.27,179.99,222.59,173.49,11.32
2020-12-11,330.87,82.41,361.71,27.2,520.53,122.41,144.97,206.24,9.02,152.95,31.01,214.63,207.76,337.07,179.29,124.27,252.35,60.35,41.12,119.56,175.92,225.49,174.02,11.16
2020-12-14,324.32,81.43,357.66,27.24,532.35,121.78,144.23,207.25,8.91,149.07,30.55,211.85,211.92,336.13,178.05,123.53,251.54,59.98,39.21,118.3,173.8,228.33,173.08,10.83
2020-12-15,320.14,81.46,357.57,26.43,534.42,127.88,144.77,208.36,9.15,150.57,30.58,214.17,214.86,339.67,181.74,125.93,255.15,60.55,38.71,120.32,174.93,233.7,174.68,11.11
2020-12-16,325.82,81.81,354.57,25.92,529.7,127.81,144.89,208.27,9.04,149.67,30.29,210.31,213.8,339.34,179.5,125.55,259.93,59.91,37.84,120.67,179.79,237.08,175.41,10.93
2020-12-17,329.48,81.82,352.6,27.23,533.65,128.7,145.71,211.18,9.08,153.62,29.62,211.94,214.25,341.67,179.17,125.55,271.37,60.01,38.03,119.67,185.25,247.0,176.65,10.88
2020-12-18,340.71,83.81,356.03,25.97,530.88,126.655,146.93,211.31,8.95,154.51,29.4,210.04,215.08,338.38,180.96,125.85,271.81,60.46,37.68,119.08,203.75,241.0,176.42,10.81
2020-12-21,354.0,86.21,349.35,28.51,533.29,128.23,145.4,209.01,8.93,153.02,29.01,210.66,211.67,336.08,180.16,123.39,275.54,59.49,37.38,123.55,210.65,248.0,175.66,10.77
2020-12-22,354.71,86.56,347.92,28.04,531.13,131.88,144.02,205.84,8.79,152.72,28.4,207.94,211.92,335.01,176.58,123.61,285.6,58.99,36.74,121.67,224.9,251.6,174.78,10.61
2020-12-23,360.56,81.9,351.6,28.69,520.37,130.96,144.41,205.3,8.99,151.94,28.75,209.99,212.02,337.59,178.42,123.9,272.52,58.96,37.44,125.07,223.5,244.05,173.99,10.86
2020-12-24,356.99,84.98,351.97,27.75,519.75,131.97,145.06,208.7,8.86,152.47,28.69,209.53,211.39,340.79,179.56,124.69,275.6,58.84,37.27,124.52,221.12,244.93,174.52,10.65
2020-12-28,340.41,77.5,354.18,25.63,516.0,136.69,146.91,212.63,8.89,153.19,28.55,209.94,214.02,345.95,178.37,124.82,262.75,58.98,36.82,125.34,212.55,229.2,174.71,10.64
2020-12-29,339.57,76.4,353.9,24.66,517.73,134.87,147.42,214.37,8.82,154.14,28.54,209.13,212.71,347.35,176.65,123.8,261.75,58.81,37.05,125.01,205.93,228.16,173.85,10.56
2020-12-30,338.74,77.53,354.16,25.1,525.83,133.72,147.31,218.36,8.86,156.05,28.49,210.95,211.56,344.99,180.04,124.34,260.52,58.14,36.74,125.36,210.29,225.9,174.11,10.71
2020-12-31,332.02,75.99,354.98,23.55,522.2,132.69,148.3,218.73,8.79,157.38,28.76,212.7,214.58,350.68,182.02,125.88,254.26,58.75,36.81,127.07,211.82,222.3,174.79,10.8
2021-01-04,317.9,74.59,344.64,23.37,524.54,129.41,144.27,217.76,8.52,156.5,29.44,207.95,210.22,349.5,182.15,123.94,250.67,58.85,36.81,125.87,200.49,222.41,171.87,10.47
2021-01-05,335.18,75.14,348.79,24.6,536.19,131.01,144.7,214.51,8.65,158.34,29.26,208.46,211.48,344.8,183.64,126.14,249.55,58.58,37.19,125.65,211.24,228.5,171.58,10.77
2021-01-06,342.95,73.27,348.03,23.54,504.58,126.6,142.93,212.62,8.84,159.83,29.83,212.26,211.0,359.27,193.86,129.29,239.72,59.29,36.87,131.55,208.85,223.85,174.19,11.36
2021-01-07,379.29,79.02,342.55,25.0,533.76,130.92,142.47,213.81,9.06,160.37,29.91,212.61,211.98,365.03,194.23,128.99,250.83,58.53,37.06,135.87,221.47,239.03,169.72,11.27
2021-01-08,399.13,79.15,336.1,25.2,531.07,132.05,144.18,215.45,9.0,160.04,29.02,210.03,215.87,363.39,194.26,128.53,253.12,57.8,37.13,136.02,223.73,244.54,166.62,11.34
2021-01-11,403.13,76.5,337.68,25.93,544.86,128.98,142.09,212.89,9.3,159.37,28.87,208.36,214.23,360.75,193.86,128.58,252.2,57.46,37.77,138.05,232.24,240.96,165.2,11.45
2021-01-12,415.29,77.82,341.85,26.18,539.39,128.8,141.43,208.86,9.78,158.13,28.75,208.88,211.6,357.37,197.54,129.21,256.14,57.26,37.18,140.22,233.59,262.65,166.51,11.78
2021-01-13,408.6,82.48,345.49,25.5,541.27,130.89,142.59,209.35,9.78,157.89,28.61,207.02,212.09,355.04,195.89,126.92,256.6,57.06,36.86,140.35,226.42,255.85,166.28,11.57
2021-01-14,418.46,80.51,347.44,24.92,528.01,128.91,141.76,201.86,10.17,160.65,29.29,208.61,208.5,350.53,197.4,128.97,259.11,57.04,36.75,141.17,225.62,250.25,166.41,11.66
2021-01-15,408.3,77.85,347.27,25.64,514.38,127.14,141.39,201.59,9.83,160.3,29.17,205.97,209.91,351.3,194.62,128.39,252.99,57.38,36.7,138.64,219.51,249.28,165.55,11.33
2021-01-19,434.14,81.44,341.5,26.62,521.01,127.83,142.06,201.66,10.02,162.78,28.95,206.76,209.09,352.19,194.06,129.02,260.84,57.05,36.73,138.04,221.92,256.57,169.12,11.43
2021-01-20,428.5,83.51,341.67,26.34,534.63,132.03,141.33,206.01,10.86,162.38,28.96,208.08,213.63,350.84,192.34,130.08,264.09,57.26,36.5,135.97,226.33,255.31,170.22,11.39
2021-01-21,423.64,83.02,339.67,25.98,554.7,136.87,139.61,205.14,11.53,161.73,28.83,205.23,213.53,355.0,192.19,131.65,262.24,57.27,36.48,134.83,221.0,253.94,170.67,11.07
2021-01-22,422.85,83.47,339.88,32.58,548.5,139.07,138.59,202.02,11.52,163.55,28.93,202.25,213.38,347.55,191.94,118.61,264.0,57.47,36.55,133.79,223.52,255.15,169.04,11.11
2021-01-25,426.64,82.78,343.51,36.23,546.13,142.92,140.18,200.98,11.29,165.98,29.11,201.87,213.34,347.81,187.34,118.58,263.46,58.42,37.28,132.12,217.49,244.4,170.39,10.99
2021-01-26,403.4,77.03,330.69,35.37,537.41,143.16,141.8,202.01,11.19,170.48,29.75,201.06,215.38,343.11,187.21,122.49,257.48,56.57,37.31,131.58,206.8,235.11,175.95,11.29
2021-01-27,402.26,74.57,332.51,39.0,516.71,142.06,138.04,194.97,10.79,167.88,29.14,199.38,207.0,332.99,180.63,122.47,251.33,55.13,36.24,127.86,200.93,225.19,186.65,11.38
2021-01-28,404.01,78.8,327.93,35.66,522.04,137.09,139.19,198.22,10.72,169.16,28.8,202.84,206.82,338.15,184.34,120.08,258.48,55.37,35.86,130.11,212.49,234.14,183.42,11.09
2021-01-29,389.03,76.66,321.82,35.18,519.59,131.96,136.57,193.25,10.53,163.13,28.63,195.37,207.84,333.58,182.84,119.11,259.01,54.75,35.9,128.67,215.8,232.89,175.66,10.68
2021-02-01,416.2,80.48,324.03,33.96,529.48,134.14,136.98,198.36,10.83,162.71,28.65,195.56,207.93,334.0,184.72,120.54,266.37,54.28,35.8,129.62,215.01,230.14,174.7,10.74
2021-02-02,418.75,83.57,332.7,31.02,542.27,134.99,138.38,202.61,10.86,161.25,28.54,200.12,209.76,338.72,192.5,119.44,276.33,54.5,34.99,133.61,219.64,239.84,175.02,11.24
2021-02-03,425.07,82.34,332.39,31.76,541.22,133.94,138.02,201.36,11.2,160.5,28.51,199.14,208.71,337.89,191.45,119.12,276.25,54.79,34.84,135.14,218.12,236.83,175.48,11.2
